Country,Country_Code,Year,Gini,Region,GDP_per_capita,Population
Canada,CAN,1988,31.2,North America,19012.5723278349,26791747.0
Canada,CAN,1989,31.0,North America,20794.682233334,27276781.0
Canada,CAN,1990,31.4,North America,21525.8611387148,27691138.0
Canada,CAN,1991,31.9,North America,21846.7930471354,28037420.0
Canada,CAN,1992,31.6,North America,20950.3305287651,28371264.0
Canada,CAN,1993,31.7,North America,20186.7988782965,28684764.0
Canada,CAN,1994,31.3,North America,19997.6237373354,29000663.0
Canada,CAN,1995,31.5,North America,20679.634792669,29302311.0
Canada,CAN,1996,32.8,North America,21296.9723536904,29610218.0
Canada,CAN,1997,33.1,North America,21901.5870048928,29905948.0
Canada,CAN,1998,33.2,North America,21024.5627149423,30155173.0
Canada,CAN,1999,33.1,North America,22315.3130930482,30401286.0
Canada,CAN,2000,33.4,North America,24271.0020563821,30685730.0
Canada,CAN,2001,33.6,North America,23822.096210932,31020855.0
Canada,CAN,2002,33.6,North America,24256.0598742201,31359199.0
Canada,CAN,2003,33.8,North America,28301.9097055898,31642461.0
Canada,CAN,2004,33.8,North America,32145.5653280273,31938807.0
Canada,CAN,2005,33.6,North America,36383.9671341396,32242732.0
Canada,CAN,2006,34.1,North America,40504.8490329826,32571193.0
Canada,CAN,2007,33.8,North America,44660.0838892281,32888886.0
Canada,CAN,2008,33.9,North America,46710.3654423328,33247298.0
Canada,CAN,2009,34.0,North America,40874.9612318547,33630069.0
Canada,CAN,2010,33.6,North America,47560.8378831258,34005902.0
Canada,CAN,2011,32.7,North America,52224.1237767406,34339221.0
Canada,CAN,2012,33.5,North America,52670.1429540952,34713395.0
Canada,CAN,2013,33.8,North America,52637.7313222622,35080992.0
Canada,CAN,2014,33.2,North America,50960.8942086685,35434066.0
Canada,CAN,2015,33.7,North America,43594.2379080706,35704498.0
Canada,CAN,2016,32.7,North America,42314.1033623905,36110803.0
Canada,CAN,2017,33.3,North America,45129.7335281051,36545075.0
Canada,CAN,2018,32.5,North America,46539.2177903178,37072620.0
Canada,CAN,2019,31.8,North America,46352.9695208927,37618495.0
Canada,CAN,2020,29.9,North America,43537.8981198851,38028638.0
Canada,CAN,2021,31.1,North America,52886.6407813788,38239864.0
Canada,CAN,2022,31.5,North America,56496.9275340663,38950132.0
Central African Republic,CAF,1992,59.7,Sub-Saharan Africa ,461.587303490896,3058831.0
Central African Republic,CAF,2008,56.2,Sub-Saharan Africa ,437.24827472489,4558984.0
Central African Republic,CAF,2021,43.0,Sub-Saharan Africa ,492.263142830507,5112100.0
Chad,TCD,2003,39.8,Sub-Saharan Africa ,289.087621122168,9487833.0
Chad,TCD,2011,43.3,Sub-Saharan Africa ,1308.1421872538,12754997.0
Chad,TCD,2018,37.5,Sub-Saharan Africa ,948.656629871231,16156531.0
Chad,TCD,2022,37.4,Sub-Saharan Africa ,966.036468278568,18455316.0
Chile,CHL,1987,56.2,Latin America & Caribbean ,1767.41389670161,12790150.0
Chile,CHL,1990,57.2,Latin America & Caribbean ,2487.76829657299,13437176.0
Chile,CHL,1992,54.8,Latin America & Caribbean ,3351.84108855522,13884577.0
Chile,CHL,1994,56.4,Latin America & Caribbean ,4012.10159912285,14316256.0
Chile,CHL,1996,54.9,Latin America & Caribbean ,5333.50438729711,14734046.0
Chile,CHL,1998,55.5,Latin America & Caribbean ,5419.82417297191,15127799.0
Chile,CHL,2000,52.8,Latin America & Caribbean ,5052.99245766325,15503635.0
Chile,CHL,2003,51.5,Latin America & Caribbean ,4773.40177520754,16024752.0
Chile,CHL,2006,47.7,Latin America & Caribbean ,9318.65655296121,16509195.0
Chile,CHL,2009,47.4,Latin America & Caribbean ,10098.8017167286,17009731.0
Chile,CHL,2011,46.9,Latin America & Caribbean ,14487.3927832032,17351816.0
Chile,CHL,2013,46.8,Latin America & Caribbean ,15683.5486369155,17687006.0
Chile,CHL,2015,45.3,Latin America & Caribbean ,13433.9202987032,18047625.0
Chile,CHL,2017,45.3,Latin America & Caribbean ,14879.9086227187,18558868.0
Chile,CHL,2020,47.0,Latin America & Caribbean ,13117.9930230086,19370624.0
Chile,CHL,2022,43.2,Latin America & Caribbean ,15399.1044717559,19553036.0
Chile,CHL,2024,43.0,Latin America & Caribbean ,16658.9652720351,19764771.0
China,CHN,1981,28.2,East Asia & Pacific,197.425510967822,993885000.0
China,CHN,1984,27.1,East Asia & Pacific,251.192686463827,1036825000.0
China,CHN,1987,29.4,East Asia & Pacific,252.256760114454,1084035000.0
China,CHN,1990,32.2,East Asia & Pacific,318.50335359039,1135185000.0
China,CHN,1993,33.9,East Asia & Pacific,378.939353053314,1178440000.0
China,CHN,1996,35.2,East Asia & Pacific,713.337387811657,1217550000.0
China,CHN,1999,38.7,East Asia & Pacific,881.146614068925,1252735000.0
China,CHN,2002,42.0,East Asia & Pacific,1163.55957673426,1280400000.0
China,CHN,2005,40.9,East Asia & Pacific,1777.64496828464,1303720000.0
China,CHN,2008,43.0,East Asia & Pacific,3523.44302065213,1324655000.0
China,CHN,2010,43.7,East Asia & Pacific,4629.24551710077,1337705000.0
China,CHN,2011,42.4,East Asia & Pacific,5703.76027973346,1345035000.0
China,CHN,2012,42.2,East Asia & Pacific,6405.0574241349,1354190000.0
China,CHN,2013,39.7,East Asia & Pacific,7147.03518622344,1363240000.0
China,CHN,2014,39.2,East Asia & Pacific,7781.06597484974,1371860000.0
China,CHN,2015,38.6,East Asia & Pacific,8175.33285077393,1379860000.0
China,CHN,2016,38.5,East Asia & Pacific,8254.86859320357,1387790000.0
China,CHN,2017,39.1,East Asia & Pacific,8979.67652709856,1396215000.0
China,CHN,2018,38.5,East Asia & Pacific,10085.6638148819,1402760000.0
China,CHN,2019,38.2,East Asia & Pacific,10342.9009524335,1407745000.0
China,CHN,2020,37.1,East Asia & Pacific,10627.4637989619,1411100000.0
China,CHN,2021,35.7,East Asia & Pacific,12887.4357242941,1412360000.0
China,CHN,2022,36.0,East Asia & Pacific,12970.6056414327,1412175000.0
Colombia,COL,1980,55.1,Latin America & Caribbean ,1279.50116658241,26104498.0
Colombia,COL,1988,53.1,Latin America & Caribbean ,1259.6174112078,31130524.0
Colombia,COL,1989,52.8,Latin America & Caribbean ,1244.3269459081,31776279.0
Colombia,COL,1991,51.3,Latin America & Caribbean ,1485.73971889208,33098372.0
Colombia,COL,1992,51.3,Latin America & Caribbean ,1730.39091795329,33760571.0
Colombia,COL,1996,56.8,Latin America & Caribbean ,2664.64056059983,36462745.0
Colombia,COL,1999,58.5,Latin America & Caribbean ,2241.22911801216,38454863.0
Colombia,COL,2000,58.4,Latin America & Caribbean ,2555.00751039968,39089934.0
Colombia,COL,2001,57.3,Latin America & Caribbean ,2472.99084035833,39709262.0
Colombia,COL,2002,56.0,Latin America & Caribbean ,2428.92969771584,40324680.0
Colombia,COL,2003,53.6,Latin America & Caribbean ,2311.94218760291,40937429.0
Colombia,COL,2004,55.0,Latin America & Caribbean ,2818.57195413044,41543171.0
Colombia,COL,2005,53.9,Latin America & Caribbean ,3456.06610874512,42128977.0
Colombia,COL,2008,55.0,Latin America & Caribbean ,5541.83629665898,43758808.0
Colombia,COL,2009,54.1,Latin America & Caribbean ,5250.97292433518,44271541.0
Colombia,COL,2010,54.4,Latin America & Caribbean ,6398.2958447102,44777319.0
Colombia,COL,2011,53.3,Latin America & Caribbean ,7400.9940695669,45259614.0
Colombia,COL,2012,53.6,Latin America & Caribbean ,8108.59838244229,45715810.0
Colombia,COL,2013,53.5,Latin America & Caribbean ,8279.10255642981,46151584.0
Colombia,COL,2014,53.6,Latin America & Caribbean ,8187.20824890084,46565429.0
Colombia,COL,2015,52.0,Latin America & Caribbean ,6248.51490534512,46969940.0
Colombia,COL,2016,51.7,Latin America & Caribbean ,5959.84250367574,47437512.0
Colombia,COL,2017,50.9,Latin America & Caribbean ,6479.53231292429,48131078.0
Colombia,COL,2018,51.6,Latin America & Caribbean ,6816.96818309544,49024465.0
Colombia,COL,2019,52.5,Latin America & Caribbean ,6472.54544924705,49907985.0
Colombia,COL,2020,54.4,Latin America & Caribbean ,5339.68711357943,50629997.0
Colombia,COL,2021,55.1,Latin America & Caribbean ,6222.62164397614,51188173.0
Colombia,COL,2022,54.8,Latin America & Caribbean ,6680.44506854481,51737944.0
Colombia,COL,2023,54.6,Latin America & Caribbean ,7012.49169137756,52321152.0
Colombia,COL,2024,54.4,Latin America & Caribbean ,7951.08624019412,52886363.0
Comoros,COM,2004,55.9,Sub-Saharan Africa ,1072.28409029621,580704.0
Comoros,COM,2014,45.3,Sub-Saharan Africa ,1615.71709756316,711503.0
Comoros,COM,2020,34.2,Sub-Saharan Africa ,1527.16991011916,802163.0
Comoros,COM,2024,30.3,Sub-Saharan Africa ,1857.87060684189,866628.0
"Congo, Dem. Rep.",COD,2004,41.6,Sub-Saharan Africa ,180.664764963633,56997741.0
"Congo, Dem. Rep.",COD,2012,42.1,Sub-Saharan Africa ,409.931424783784,73254618.0
"Congo, Dem. Rep.",COD,2020,44.7,Sub-Saharan Africa ,486.425572682256,95989998.0
"Congo, Rep.",COG,2005,47.3,Sub-Saharan Africa ,1799.05158366154,3696393.0
"Congo, Rep.",COG,2011,48.9,Sub-Saharan Africa ,3396.16505817952,4609724.0
Costa Rica,CRI,1981,47.5,Latin America & Caribbean ,1068.04672232202,2456637.0
Costa Rica,CRI,1986,34.4,Latin America & Caribbean ,1568.5640969552,2817216.0
Costa Rica,CRI,1989,45.5,Latin America & Caribbean ,1725.13936155907,3043827.0
Costa Rica,CRI,1990,45.2,Latin America & Caribbean ,1829.6687089559,3121706.0
Costa Rica,CRI,1991,46.6,Latin America & Caribbean ,2253.3819611182,3202176.0
Costa Rica,CRI,1992,45.6,Latin America & Caribbean ,2612.38762395528,3284258.0
Costa Rica,CRI,1993,45.9,Latin America & Caribbean ,2840.38709085425,3367434.0
Costa Rica,CRI,1994,46.7,Latin America & Caribbean ,3039.56331706225,3451122.0
Costa Rica,CRI,1995,45.7,Latin America & Caribbean ,3275.25258510331,3535176.0
Costa Rica,CRI,1996,46.5,Latin America & Caribbean ,3226.96401664833,3619013.0
Costa Rica,CRI,1997,45.6,Latin America & Caribbean ,3407.77611260904,3701711.0
Costa Rica,CRI,1998,45.6,Latin America & Caribbean ,3617.45758013205,3782838.0
Costa Rica,CRI,1999,47.6,Latin America & Caribbean ,3690.9615476017,3862101.0
Costa Rica,CRI,2000,47.4,Latin America & Caribbean ,3812.75386183689,3937739.0
Costa Rica,CRI,2001,51.5,Latin America & Caribbean ,3985.12987980056,4008947.0
Costa Rica,CRI,2002,51.8,Latin America & Caribbean ,4067.71854177094,4075705.0
Costa Rica,CRI,2003,49.3,Latin America & Caribbean ,4173.14853766977,4138784.0
Costa Rica,CRI,2004,48.4,Latin America & Caribbean ,4431.01172024063,4200078.0
Costa Rica,CRI,2005,47.5,Latin America & Caribbean ,4703.00720463794,4261240.0
Costa Rica,CRI,2006,49.3,Latin America & Caribbean ,5256.59641275583,4321340.0
Costa Rica,CRI,2007,49.3,Latin America & Caribbean ,6137.71199435022,4380248.0
Costa Rica,CRI,2008,48.6,Latin America & Caribbean ,6937.24261660254,4440056.0
Costa Rica,CRI,2009,50.6,Latin America & Caribbean ,6832.69828187486,4499791.0
Costa Rica,CRI,2010,48.0,Latin America & Caribbean ,8265.78820580299,4555962.0
Costa Rica,CRI,2011,48.8,Latin America & Caribbean ,9276.39109377477,4609833.0
Costa Rica,CRI,2012,48.4,Latin America & Caribbean ,10126.9991155066,4663934.0
Costa Rica,CRI,2013,49.2,Latin America & Caribbean ,10803.2401795009,4716147.0
Costa Rica,CRI,2014,48.6,Latin America & Caribbean ,10911.4978703456,4767119.0
Costa Rica,CRI,2015,48.4,Latin America & Caribbean ,11714.7106121672,4818038.0
Costa Rica,CRI,2016,48.7,Latin America & Caribbean ,12091.0301560892,4866998.0
Costa Rica,CRI,2017,48.3,Latin America & Caribbean ,12317.0902779911,4913177.0
Costa Rica,CRI,2018,48.0,Latin America & Caribbean ,12620.0207321581,4957818.0
Costa Rica,CRI,2019,48.2,Latin America & Caribbean ,12951.8588421841,4999553.0
Costa Rica,CRI,2020,49.2,Latin America & Caribbean ,12475.6852076814,5034320.0
Costa Rica,CRI,2021,48.7,Latin America & Caribbean ,12962.2716075659,5059988.0
Costa Rica,CRI,2022,47.2,Latin America & Caribbean ,13971.7649991294,5081765.0
Costa Rica,CRI,2023,46.7,Latin America & Caribbean ,17140.771430122,5105525.0
Costa Rica,CRI,2024,45.8,Latin America & Caribbean ,18853.2828705886,5129910.0
Costa Rica,CRI,2025,45.5,Latin America & Caribbean ,19970.0989059622,5152950.0
Cote d'Ivoire,CIV,1985,45.5,Sub-Saharan Africa ,694.951691466923,10040483.0
Cote d'Ivoire,CIV,1986,38.0,Sub-Saharan Africa ,877.154956751363,10440917.0
Cote d'Ivoire,CIV,1987,40.5,Sub-Saharan Africa ,929.611362954514,10851475.0
Cote d'Ivoire,CIV,1988,36.9,Sub-Saharan Africa ,909.534182158689,11275189.0
Cote d'Ivoire,CIV,1992,39.4,Sub-Saharan Africa ,844.902223806738,13200310.0
Cote d'Ivoire,CIV,1995,40.6,Sub-Saharan Africa ,740.4730999133,14855565.0
Cote d'Ivoire,CIV,1998,39.0,Sub-Saharan Africa ,1177.37133815342,16663948.0
Cote d'Ivoire,CIV,2002,41.3,Sub-Saharan Africa ,967.815864415991,18654771.0
Cote d'Ivoire,CIV,2008,43.2,Sub-Saharan Africa ,1583.97066701372,21514439.0
Cote d'Ivoire,CIV,2015,41.5,Sub-Saharan Africa ,1814.71855088017,25246342.0
Cote d'Ivoire,CIV,2018,37.2,Sub-Saharan Africa ,2130.86619381144,27464173.0
Cote d'Ivoire,CIV,2021,35.3,Sub-Saharan Africa ,2455.98127641148,29639736.0
Croatia,HRV,1998,28.7,Europe & Central Asia,5712.49829262763,4532135.0
Croatia,HRV,1999,27.6,Europe & Central Asia,5269.01488637462,4512597.0
Croatia,HRV,2000,31.3,Europe & Central Asia,4953.57515008131,4468302.0
Croatia,HRV,2001,31.1,Europe & Central Asia,5364.88188501029,4299642.0
Croatia,HRV,2004,29.7,Europe & Central Asia,9718.92771524605,4304600.0
Croatia,HRV,2008,33.7,Europe & Central Asia,15888.1184388903,4309705.0
Croatia,HRV,2009,32.6,Europe & Central Asia,14474.52513863,4305181.0
Croatia,HRV,2010,32.4,Europe & Central Asia,13729.7472872883,4295427.0
Croatia,HRV,2011,32.3,Europe & Central Asia,14691.591757962,4280622.0
Croatia,HRV,2012,32.5,Europe & Central Asia,13507.6349882758,4260368.0
Croatia,HRV,2013,32.0,Europe & Central Asia,14135.0903485872,4233922.0
Croatia,HRV,2014,32.1,Europe & Central Asia,14186.7712230471,4201598.0
Croatia,HRV,2015,31.1,Europe & Central Asia,12283.8750299177,4151725.0
Croatia,HRV,2016,30.9,Europe & Central Asia,12820.1872746645,4106867.0
Croatia,HRV,2017,30.4,Europe & Central Asia,13901.6498657787,4041407.0
Croatia,HRV,2018,29.7,Europe & Central Asia,15460.4560798984,3988775.0
Croatia,HRV,2019,28.9,Europe & Central Asia,15563.7354996625,3949390.0
Croatia,HRV,2020,29.5,Europe & Central Asia,14807.5559227544,3914206.0
Croatia,HRV,2021,28.9,Europe & Central Asia,17788.7601163765,3878981.0
Croatia,HRV,2022,30.0,Europe & Central Asia,18465.531473659,3855641.0
Croatia,HRV,2023,30.1,Europe & Central Asia,22183.4982258492,3859686.0
Cyprus,CYP,2004,30.1,Europe & Central Asia,23792.619140625,1017875.0
Cyprus,CYP,2005,30.3,Europe & Central Asia,24959.26171875,1036151.0
Cyprus,CYP,2006,31.1,Europe & Central Asia,26729.28125,1054418.0
Cyprus,CYP,2007,31.1,Europe & Central Asia,31244.87890625,1072714.0
Cyprus,CYP,2008,31.7,Europe & Central Asia,35541.88671875,1091026.0
Cyprus,CYP,2009,32.1,Europe & Central Asia,32236.462890625,1109371.0
Cyprus,CYP,2010,31.5,Europe & Central Asia,31105.02734375,1127816.0
Cyprus,CYP,2011,32.6,Europe & Central Asia,32485.8046875,1146493.0
Cyprus,CYP,2012,34.3,Europe & Central Asia,28991.9296875,1165397.0
Cyprus,CYP,2013,37.0,Europe & Central Asia,27764.7265625,1183895.0
Cyprus,CYP,2014,35.6,Europe & Central Asia,26993.095703125,1201801.0
Cyprus,CYP,2015,34.0,Europe & Central Asia,23088.4296875,1219502.0
Cyprus,CYP,2016,32.9,Europe & Central Asia,24280.044921875,1237112.0
Cyprus,CYP,2017,31.4,Europe & Central Asia,26247.46484375,1254275.0
Cyprus,CYP,2018,32.7,Europe & Central Asia,29120.38671875,1270737.0
Cyprus,CYP,2019,31.2,Europe & Central Asia,29227.16796875,1286671.0
Cyprus,CYP,2020,31.7,Europe & Central Asia,28130.330078125,1302247.0
Cyprus,CYP,2021,31.3,Europe & Central Asia,32937.8359375,1317309.0
Cyprus,CYP,2022,31.5,Europe & Central Asia,33231.05078125,1331370.0
Cyprus,CYP,2023,31.8,Europe & Central Asia,36623.70703125,1344976.0
Czechia,CZE,1992,20.7,Europe & Central Asia,3396.70972430469,10319123.0
Czechia,CZE,1993,26.6,Europe & Central Asia,3984.1463439879,10329855.0
Czechia,CZE,1996,25.8,Europe & Central Asia,6573.19643136362,10315241.0
Czechia,CZE,2002,26.6,Europe & Central Asia,8101.26018588111,10196916.0
Czechia,CZE,2004,27.5,Europe & Central Asia,11782.5546676117,10197101.0
Czechia,CZE,2005,26.9,Europe & Central Asia,13442.4916284309,10211216.0
Czechia,CZE,2006,26.7,Europe & Central Asia,15259.0788162004,10238905.0
Czechia,CZE,2007,26.0,Europe & Central Asia,18452.6532812196,10298828.0
Czechia,CZE,2008,26.3,Europe & Central Asia,22774.7045076205,10384603.0
Czechia,CZE,2009,26.2,Europe & Central Asia,19817.4215836554,10443936.0
Czechia,CZE,2010,26.6,Europe & Central Asia,20160.4355077059,10474410.0
Czechia,CZE,2011,26.4,Europe & Central Asia,22049.1080788682,10496088.0
Czechia,CZE,2012,26.1,Europe & Central Asia,20014.0354015165,10510785.0
Czechia,CZE,2013,26.5,Europe & Central Asia,20260.4954999375,10514272.0
Czechia,CZE,2014,25.9,Europe & Central Asia,20038.4163180257,10525347.0
Czechia,CZE,2015,25.9,Europe & Central Asia,17931.5987670768,10546059.0
Czechia,CZE,2016,25.4,Europe & Central Asia,18753.9686718096,10566332.0
Czechia,CZE,2017,24.9,Europe & Central Asia,20913.197632212,10594438.0
Czechia,CZE,2018,25.0,Europe & Central Asia,23705.9329811299,10629928.0
Czechia,CZE,2019,25.3,Europe & Central Asia,24062.7190013343,10671870.0
Czechia,CZE,2020,26.2,Europe & Central Asia,23472.8915454417,10697858.0
Czechia,CZE,2021,26.2,Europe & Central Asia,27696.4619527544,10505772.0
Czechia,CZE,2022,25.9,Europe & Central Asia,28282.2236715857,10672118.0
Czechia,CZE,2023,25.7,Europe & Central Asia,31761.5944102491,10864042.0
Denmark,DNK,1987,26.2,Europe & Central Asia,21295.6768566078,5127024.0
Denmark,DNK,1992,24.7,Europe & Central Asia,29579.4913648682,5171370.0
Denmark,DNK,1995,23.0,Europe & Central Asia,35321.0980773087,5233373.0
Denmark,DNK,2000,23.8,Europe & Central Asia,30722.0251837567,5339616.0
Denmark,DNK,2003,25.6,Europe & Central Asia,40519.0974905924,5390574.0
Denmark,DNK,2004,24.9,Europe & Central Asia,46625.050098011,5404523.0
Denmark,DNK,2005,25.2,Europe & Central Asia,48925.8076698784,5419432.0
Denmark,DNK,2006,25.9,Europe & Central Asia,52119.1787984282,5437272.0
Denmark,DNK,2007,26.2,Europe & Central Asia,58631.6566433635,5461438.0
Denmark,DNK,2008,25.2,Europe & Central Asia,64616.6657583663,5493621.0
Denmark,DNK,2009,26.7,Europe & Central Asia,58412.7472358513,5523095.0
Denmark,DNK,2010,27.2,Europe & Central Asia,58104.5445594981,5547683.0
Denmark,DNK,2011,27.3,Europe & Central Asia,61809.737898222,5570572.0
Denmark,DNK,2012,27.8,Europe & Central Asia,58443.7747103968,5591572.0
Denmark,DNK,2013,28.5,Europe & Central Asia,61377.5940590412,5614932.0
Denmark,DNK,2014,28.4,Europe & Central Asia,62520.4509747011,5643475.0
Denmark,DNK,2015,28.2,Europe & Central Asia,53094.0133607574,5683483.0
Denmark,DNK,2016,28.2,Europe & Central Asia,54500.9260410217,5728010.0
Denmark,DNK,2017,28.7,Europe & Central Asia,57521.5514992225,5764980.0
Denmark,DNK,2018,28.2,Europe & Central Asia,61324.7665045565,5793636.0
Denmark,DNK,2019,27.7,Europe & Central Asia,59404.2663247723,5814422.0
Denmark,DNK,2020,27.5,Europe & Central Asia,60985.4885601514,5831404.0
Denmark,DNK,2021,28.3,Europe & Central Asia,69340.7334922138,5856733.0
Denmark,DNK,2022,29.3,Europe & Central Asia,67781.0940939514,5903037.0
Denmark,DNK,2023,29.9,Europe & Central Asia,68043.5466971243,5946952.0
Djibouti,DJI,2002,40.0,"Middle East, North Africa, Afghanistan & Pakistan",743.013270420348,795574.0
Djibouti,DJI,2012,45.1,"Middle East, North Africa, Afghanistan & Pakistan",1400.19357858954,966747.0
Djibouti,DJI,2013,44.1,"Middle East, North Africa, Afghanistan & Pakistan",2075.94498424748,984824.0
Djibouti,DJI,2017,41.6,"Middle East, North Africa, Afghanistan & Pakistan",2618.95521147369,1054841.0
Dominican Republic,DOM,1986,47.8,Latin America & Caribbean ,931.659530115685,6571208.0
Dominican Republic,DOM,1989,50.4,Latin America & Caribbean ,954.914504449885,7002295.0
Dominican Republic,DOM,1992,51.1,Latin America & Caribbean ,1558.29782071075,7447474.0
Dominican Republic,DOM,1996,47.4,Latin America & Caribbean ,2270.86558687203,8032894.0
Dominican Republic,DOM,1997,48.9,Latin America & Caribbean ,2448.89393535363,8174078.0
Dominican Republic,DOM,2000,51.5,Latin America & Caribbean ,2831.45883638033,8584190.0
Dominican Republic,DOM,2001,50.0,Latin America & Caribbean ,2935.89367312668,8720283.0
Dominican Republic,DOM,2002,49.7,Latin America & Caribbean ,3065.60329524196,8852235.0
